,genero_musical,comida_favorita,filme_favorito,esporte_favorito,time,religiao,tem_filhos,idade,destino
8124,1.0,3.0,3.0,2.0,2.0,1.0,0.0,56.0,Cinema
8125,1.0,4.0,3.0,4.0,4.0,5.0,1.0,58.0,Estádio
8126,5.0,4.0,7.0,1.0,1.0,2.0,0.0,48.0,Museu
8127,6.0,5.0,1.0,0.0,2.0,2.0,0.0,57.0,Shopping
8128,5.0,0.0,3.0,0.0,2.0,2.0,0.0,39.0,Bar
8129,5.0,0.0,5.0,0.0,4.0,1.0,1.0,34.0,Shopping
8130,0.0,3.0,0.0,4.0,1.0,3.0,0.0,33.0,Shopping
8131,2.0,4.0,2.0,4.0,4.0,5.0,1.0,23.0,Shopping
8132,3.0,4.0,0.0,2.0,4.0,0.0,0.0,52.0,Bar
8133,3.0,3.0,3.0,1.0,3.0,2.0,1.0,41.0,Biblioteca
8134,0.0,4.0,1.0,0.0,4.0,2.0,0.0,40.0,Jogos
8135,1.0,2.0,2.0,3.0,1.0,4.0,1.0,27.0,Shopping
8136,5.0,2.0,6.0,3.0,4.0,3.0,1.0,19.0,Estádio
8137,0.0,2.0,0.0,3.0,3.0,4.0,1.0,17.0,Shopping
8138,3.0,4.0,7.0,0.0,3.0,1.0,0.0,25.0,Biblioteca
8139,2.0,3.0,6.0,0.0,1.0,2.0,0.0,15.0,Cinema
8140,0.0,3.0,3.0,4.0,4.0,3.0,0.0,44.0,Bar
8141,1.0,5.0,4.0,2.0,3.0,0.0,0.0,34.0,Shopping
8142,3.0,5.0,3.0,2.0,4.0,3.0,0.0,18.0,Cinema
8143,0.0,2.0,5.0,3.0,4.0,0.0,0.0,42.0,Bar
8144,4.0,4.0,6.0,0.0,0.0,5.0,1.0,30.0,Estádio
8145,6.0,1.0,6.0,1.0,3.0,5.0,1.0,39.0,Parque
8146,1.0,1.0,1.0,4.0,1.0,5.0,1.0,21.0,Cinema
8147,5.0,4.0,6.0,3.0,2.0,3.0,1.0,22.0,Shopping
8148,1.0,2.0,7.0,0.0,2.0,0.0,0.0,20.0,Shopping
8149,2.0,0.0,3.0,4.0,4.0,5.0,1.0,58.0,Estádio
8150,0.0,5.0,3.0,2.0,1.0,1.0,0.0,41.0,Jogos
8151,0.0,5.0,7.0,3.0,1.0,4.0,0.0,26.0,Bar
8152,5.0,5.0,2.0,4.0,3.0,0.0,1.0,53.0,Parque
8153,4.0,0.0,3.0,1.0,1.0,1.0,1.0,51.0,Parque
8154,4.0,2.0,6.0,0.0,3.0,0.0,1.0,26.0,Cinema
8155,1.0,5.0,1.0,1.0,1.0,2.0,0.0,19.0,Jogos
8156,6.0,5.0,0.0,2.0,1.0,1.0,1.0,19.0,Estádio
8157,0.0,3.0,1.0,3.0,3.0,2.0,1.0,34.0,Parque
8158,1.0,3.0,4.0,3.0,3.0,0.0,0.0,50.0,Cinema
8159,6.0,2.0,6.0,0.0,4.0,3.0,0.0,37.0,Estádio
8160,2.0,0.0,0.0,3.0,3.0,5.0,1.0,22.0,Cinema
8161,2.0,5.0,0.0,3.0,4.0,3.0,0.0,23.0,Jogos
8162,6.0,4.0,6.0,0.0,1.0,1.0,1.0,56.0,Shopping
8163,0.0,5.0,3.0,3.0,1.0,2.0,1.0,52.0,Shopping
8164,3.0,4.0,3.0,1.0,0.0,4.0,1.0,51.0,Parque
8165,1.0,4.0,3.0,4.0,2.0,1.0,1.0,58.0,Shopping
8166,3.0,5.0,0.0,2.0,2.0,4.0,0.0,36.0,Biblioteca
8167,5.0,1.0,6.0,0.0,3.0,3.0,1.0,18.0,Estádio
8168,0.0,0.0,5.0,1.0,2.0,4.0,0.0,56.0,Museu
8169,0.0,1.0,0.0,2.0,1.0,4.0,1.0,23.0,Cinema
8170,4.0,3.0,1.0,0.0,0.0,4.0,1.0,25.0,Cinema
8171,0.0,5.0,7.0,1.0,4.0,0.0,0.0,26.0,Jogos
8172,6.0,3.0,1.0,3.0,0.0,1.0,0.0,18.0,Shopping
8173,3.0,0.0,7.0,3.0,4.0,5.0,1.0,43.0,Parque
8174,3.0,3.0,2.0,1.0,4.0,0.0,1.0,25.0,Shopping
8175,4.0,1.0,7.0,0.0,4.0,4.0,1.0,57.0,Shopping
8176,3.0,0.0,5.0,1.0,3.0,5.0,1.0,22.0,Cinema
8177,5.0,5.0,0.0,1.0,3.0,2.0,1.0,42.0,Parque
8178,2.0,5.0,1.0,1.0,3.0,2.0,1.0,23.0,Cinema
8179,5.0,2.0,6.0,0.0,1.0,4.0,0.0,58.0,Shopping
8180,6.0,5.0,2.0,0.0,4.0,3.0,1.0,58.0,Shopping
8181,4.0,5.0,7.0,3.0,3.0,4.0,0.0,36.0,Shopping
8182,3.0,4.0,2.0,2.0,3.0,3.0,1.0,59.0,Shopping
8183,0.0,1.0,0.0,0.0,3.0,3.0,0.0,53.0,Bar
8184,1.0,1.0,7.0,0.0,3.0,3.0,1.0,40.0,Biblioteca
8185,6.0,2.0,0.0,3.0,1.0,4.0,1.0,32.0,Estádio
8186,5.0,1.0,2.0,1.0,4.0,5.0,0.0,17.0,Cinema
8187,6.0,5.0,2.0,2.0,2.0,3.0,1.0,21.0,Shopping
8188,3.0,3.0,7.0,4.0,3.0,3.0,1.0,34.0,Shopping
8189,0.0,2.0,5.0,1.0,2.0,2.0,0.0,21.0,Museu
8190,0.0,2.0,6.0,2.0,1.0,4.0,0.0,20.0,Museu
8191,3.0,1.0,7.0,2.0,0.0,2.0,0.0,28.0,Jogos
8192,5.0,1.0,0.0,2.0,1.0,2.0,0.0,51.0,Bar
8193,2.0,1.0,3.0,4.0,3.0,5.0,0.0,28.0,Museu
8194,5.0,3.0,3.0,2.0,3.0,2.0,0.0,44.0,Bar
8195,1.0,2.0,0.0,0.0,1.0,1.0,0.0,52.0,Cinema
8196,2.0,4.0,0.0,0.0,3.0,0.0,1.0,52.0,Shopping
8197,3.0,4.0,4.0,2.0,0.0,1.0,0.0,17.0,Cinema
8198,1.0,3.0,5.0,4.0,2.0,2.0,1.0,19.0,Bar
8199,6.0,5.0,1.0,4.0,0.0,0.0,0.0,17.0,Shopping
8200,3.0,1.0,4.0,3.0,2.0,1.0,0.0,57.0,Shopping
8201,0.0,2.0,3.0,2.0,4.0,2.0,0.0,35.0,Bar
8202,1.0,2.0,0.0,2.0,2.0,5.0,0.0,16.0,Shopping
8203,3.0,2.0,6.0,2.0,0.0,3.0,1.0,44.0,Parque
8204,5.0,5.0,7.0,0.0,0.0,2.0,1.0,44.0,Bar
8205,5.0,1.0,1.0,4.0,2.0,1.0,0.0,35.0,Shopping
8206,5.0,0.0,4.0,1.0,4.0,3.0,1.0,40.0,Cinema
8207,0.0,2.0,4.0,0.0,0.0,2.0,0.0,55.0,Museu
8208,6.0,4.0,1.0,2.0,0.0,4.0,0.0,33.0,Biblioteca
8209,4.0,3.0,7.0,2.0,1.0,4.0,0.0,16.0,Museu
8210,0.0,2.0,7.0,2.0,0.0,3.0,1.0,34.0,Cinema
8211,5.0,3.0,5.0,1.0,2.0,4.0,1.0,49.0,Estádio
8212,1.0,3.0,5.0,1.0,1.0,3.0,1.0,46.0,Bar
8213,1.0,5.0,0.0,0.0,4.0,3.0,1.0,30.0,Shopping
8214,0.0,5.0,6.0,2.0,0.0,4.0,1.0,21.0,Cinema
8215,3.0,4.0,0.0,1.0,1.0,4.0,1.0,39.0,Cinema
8216,6.0,3.0,4.0,2.0,4.0,4.0,0.0,35.0,Cinema
8217,2.0,1.0,4.0,4.0,3.0,0.0,1.0,32.0,Shopping
8218,4.0,2.0,7.0,4.0,3.0,3.0,0.0,22.0,Museu
8219,2.0,0.0,2.0,0.0,2.0,5.0,0.0,50.0,Museu
8220,1.0,4.0,2.0,2.0,1.0,5.0,1.0,17.0,Shopping
8221,6.0,1.0,5.0,2.0,4.0,3.0,0.0,36.0,Bar
8222,1.0,2.0,2.0,4.0,0.0,2.0,0.0,31.0,Parque
8223,4.0,1.0,1.0,3.0,0.0,3.0,0.0,33.0,Museu
8224,6.0,2.0,6.0,3.0,3.0,0.0,0.0,20.0,Parque
8225,5.0,4.0,4.0,2.0,4.0,1.0,1.0,16.0,Estádio
8226,2.0,0.0,1.0,0.0,0.0,5.0,0.0,40.0,Parque
8227,0.0,0.0,6.0,2.0,0.0,3.0,0.0,45.0,Estádio
8228,0.0,4.0,3.0,2.0,4.0,5.0,0.0,34.0,Bar
8229,5.0,0.0,4.0,4.0,3.0,0.0,1.0,60.0,Shopping
8230,5.0,3.0,5.0,3.0,1.0,2.0,1.0,40.0,Shopping
8231,2.0,3.0,0.0,3.0,3.0,5.0,0.0,36.0,Cinema
8232,2.0,2.0,7.0,2.0,0.0,0.0,1.0,53.0,Bar
8233,1.0,5.0,0.0,0.0,4.0,3.0,0.0,29.0,Parque
8234,1.0,5.0,0.0,0.0,4.0,3.0,1.0,30.0,Shopping
8235,0.0,3.0,3.0,2.0,1.0,1.0,0.0,19.0,Museu
8236,0.0,5.0,1.0,0.0,3.0,2.0,1.0,21.0,Shopping
8237,1.0,4.0,3.0,2.0,2.0,1.0,0.0,16.0,Cinema
8238,5.0,3.0,0.0,1.0,2.0,1.0,0.0,18.0,Cinema
8239,2.0,5.0,7.0,3.0,1.0,1.0,1.0,15.0,Estádio
8240,1.0,1.0,5.0,4.0,4.0,0.0,1.0,34.0,Show
8241,1.0,2.0,7.0,2.0,2.0,2.0,1.0,59.0,Shopping
8242,6.0,5.0,2.0,0.0,1.0,2.0,1.0,15.0,Estádio
8243,0.0,3.0,4.0,1.0,0.0,0.0,0.0,33.0,Parque
8244,2.0,3.0,7.0,3.0,4.0,4.0,0.0,59.0,Shopping
8245,0.0,0.0,5.0,4.0,3.0,2.0,0.0,39.0,Cinema
8246,6.0,0.0,7.0,1.0,1.0,5.0,1.0,58.0,Parque
8247,5.0,0.0,5.0,0.0,3.0,3.0,1.0,27.0,Shopping
8248,2.0,3.0,3.0,2.0,2.0,5.0,1.0,16.0,Estádio
8249,2.0,0.0,4.0,4.0,2.0,5.0,0.0,41.0,Jogos
8250,6.0,3.0,7.0,1.0,1.0,5.0,1.0,56.0,Bar
8251,3.0,3.0,2.0,0.0,3.0,4.0,1.0,23.0,Shopping
8252,1.0,2.0,6.0,1.0,0.0,4.0,1.0,15.0,Bar
8253,5.0,0.0,2.0,4.0,2.0,0.0,0.0,48.0,Bar
8254,2.0,2.0,0.0,4.0,1.0,0.0,1.0,31.0,Bar
8255,0.0,0.0,7.0,3.0,3.0,1.0,0.0,34.0,Biblioteca
8256,0.0,1.0,2.0,1.0,0.0,4.0,0.0,15.0,Parque
8257,6.0,1.0,7.0,3.0,2.0,3.0,1.0,36.0,Cinema
8258,0.0,5.0,3.0,4.0,4.0,1.0,1.0,59.0,Shopping
8259,1.0,3.0,0.0,1.0,1.0,1.0,1.0,30.0,Cinema
8260,3.0,5.0,2.0,1.0,4.0,2.0,0.0,21.0,Jogos
8261,2.0,1.0,7.0,0.0,0.0,0.0,1.0,40.0,Parque
8262,1.0,2.0,1.0,2.0,2.0,4.0,1.0,60.0,Shopping
8263,2.0,5.0,7.0,4.0,2.0,1.0,0.0,56.0,Cinema
8264,3.0,5.0,0.0,0.0,2.0,0.0,1.0,20.0,Estádio
8265,4.0,4.0,6.0,1.0,1.0,1.0,0.0,28.0,Cinema
8266,0.0,5.0,1.0,3.0,1.0,5.0,0.0,60.0,Shopping
8267,3.0,5.0,3.0,3.0,2.0,2.0,0.0,51.0,Museu
8268,5.0,2.0,3.0,0.0,4.0,5.0,1.0,38.0,Cinema
8269,6.0,3.0,3.0,1.0,1.0,4.0,1.0,25.0,Shopping
8270,0.0,3.0,5.0,1.0,4.0,3.0,0.0,25.0,Shopping
8271,4.0,4.0,1.0,4.0,3.0,3.0,1.0,25.0,Shopping
8272,6.0,3.0,2.0,1.0,4.0,2.0,0.0,49.0,Museu
8273,3.0,3.0,7.0,4.0,3.0,1.0,0.0,38.0,Shopping
8274,0.0,5.0,0.0,2.0,1.0,0.0,0.0,20.0,Cinema
8275,4.0,0.0,1.0,4.0,1.0,2.0,1.0,51.0,Shopping
8276,3.0,5.0,3.0,1.0,1.0,4.0,1.0,45.0,Parque
8277,3.0,1.0,6.0,1.0,1.0,2.0,0.0,22.0,Cinema
8278,4.0,0.0,1.0,2.0,4.0,0.0,0.0,56.0,Bar
8279,4.0,2.0,5.0,3.0,3.0,4.0,0.0,24.0,Cinema
8280,0.0,2.0,3.0,3.0,4.0,1.0,0.0,35.0,Biblioteca
8281,5.0,4.0,0.0,2.0,4.0,0.0,0.0,60.0,Shopping
8282,2.0,2.0,0.0,3.0,0.0,5.0,0.0,46.0,Shopping
8283,0.0,4.0,6.0,2.0,0.0,1.0,0.0,57.0,Shopping
8284,6.0,3.0,2.0,3.0,3.0,2.0,1.0,42.0,Shopping
8285,3.0,5.0,0.0,4.0,1.0,5.0,0.0,54.0,Bar
8286,5.0,1.0,5.0,1.0,3.0,2.0,0.0,48.0,Museu
8287,4.0,5.0,5.0,3.0,4.0,0.0,1.0,51.0,Bar
8288,0.0,1.0,1.0,2.0,1.0,2.0,0.0,18.0,Jogos
8289,5.0,5.0,3.0,0.0,0.0,1.0,0.0,26.0,Museu
8290,1.0,2.0,4.0,3.0,1.0,0.0,0.0,24.0,Cinema
8291,3.0,3.0,0.0,2.0,4.0,0.0,0.0,23.0,Jogos
8292,5.0,0.0,0.0,1.0,1.0,2.0,0.0,34.0,Biblioteca
8293,2.0,4.0,5.0,3.0,2.0,3.0,0.0,58.0,Shopping
8294,5.0,2.0,1.0,3.0,2.0,1.0,1.0,36.0,Bar
8295,4.0,1.0,5.0,4.0,4.0,3.0,0.0,18.0,Cinema
8296,1.0,0.0,1.0,1.0,0.0,2.0,0.0,16.0,Cinema
8297,3.0,1.0,4.0,4.0,0.0,3.0,0.0,41.0,Bar
8298,2.0,2.0,0.0,0.0,0.0,1.0,1.0,59.0,Shopping
8299,1.0,5.0,0.0,0.0,2.0,3.0,1.0,31.0,Estádio
8300,6.0,4.0,7.0,1.0,4.0,1.0,0.0,55.0,Cinema
8301,3.0,1.0,1.0,0.0,4.0,3.0,1.0,40.0,Shopping
8302,1.0,0.0,5.0,2.0,0.0,0.0,1.0,57.0,Shopping
8303,0.0,3.0,5.0,0.0,1.0,0.0,1.0,41.0,Shopping
8304,0.0,2.0,7.0,0.0,2.0,0.0,1.0,52.0,Shopping
8305,5.0,1.0,5.0,4.0,0.0,5.0,1.0,55.0,Parque
8306,2.0,1.0,1.0,3.0,2.0,0.0,0.0,30.0,Parque
8307,2.0,1.0,7.0,4.0,1.0,4.0,0.0,20.0,Museu
8308,1.0,3.0,3.0,1.0,0.0,0.0,1.0,41.0,Shopping
8309,3.0,4.0,5.0,1.0,1.0,0.0,1.0,53.0,Parque
8310,5.0,0.0,4.0,3.0,3.0,3.0,1.0,20.0,Estádio
8311,0.0,1.0,2.0,3.0,3.0,2.0,1.0,20.0,Shopping
8312,2.0,2.0,7.0,0.0,2.0,1.0,1.0,45.0,Shopping
8313,3.0,5.0,5.0,3.0,4.0,4.0,1.0,18.0,Estádio
8314,3.0,0.0,7.0,3.0,0.0,2.0,1.0,34.0,Shopping
8315,6.0,0.0,1.0,1.0,3.0,0.0,0.0,31.0,Shopping
8316,6.0,1.0,2.0,4.0,2.0,4.0,1.0,23.0,Shopping
8317,6.0,0.0,2.0,0.0,3.0,0.0,0.0,39.0,Bar
8318,0.0,3.0,7.0,3.0,3.0,4.0,0.0,59.0,Shopping
8319,0.0,5.0,0.0,3.0,1.0,4.0,0.0,25.0,Shopping
8320,3.0,0.0,1.0,4.0,0.0,5.0,0.0,18.0,Shopping
8321,2.0,1.0,7.0,3.0,0.0,3.0,0.0,55.0,Museu
8322,1.0,0.0,1.0,1.0,3.0,4.0,0.0,23.0,Cinema
8323,4.0,0.0,1.0,0.0,2.0,5.0,0.0,39.0,Shopping
8324,5.0,4.0,7.0,2.0,2.0,2.0,0.0,57.0,Shopping
8325,3.0,4.0,2.0,4.0,2.0,2.0,1.0,57.0,Shopping
8326,2.0,0.0,0.0,0.0,1.0,1.0,0.0,56.0,Bar
8327,5.0,3.0,6.0,1.0,0.0,5.0,0.0,31.0,Cinema
8328,0.0,5.0,7.0,0.0,2.0,1.0,0.0,56.0,Bar
8329,3.0,2.0,0.0,1.0,1.0,5.0,0.0,15.0,Shopping
8330,6.0,0.0,5.0,0.0,3.0,0.0,1.0,19.0,Estádio
8331,2.0,0.0,3.0,1.0,3.0,1.0,1.0,27.0,Shopping
8332,6.0,1.0,6.0,0.0,2.0,3.0,0.0,23.0,Cinema
8333,4.0,1.0,7.0,2.0,0.0,5.0,1.0,52.0,Parque
8334,2.0,1.0,7.0,0.0,0.0,5.0,0.0,34.0,Parque
8335,0.0,2.0,5.0,1.0,2.0,4.0,1.0,58.0,Shopping
8336,1.0,3.0,7.0,2.0,4.0,5.0,1.0,40.0,Biblioteca
8337,3.0,5.0,6.0,3.0,1.0,2.0,1.0,34.0,Shopping
8338,5.0,4.0,7.0,4.0,4.0,4.0,1.0,58.0,Shopping
8339,5.0,2.0,0.0,3.0,4.0,5.0,0.0,49.0,Bar
8340,3.0,3.0,1.0,4.0,2.0,3.0,1.0,55.0,Parque
8341,4.0,4.0,6.0,3.0,3.0,4.0,1.0,35.0,Shopping
8342,6.0,5.0,4.0,2.0,0.0,4.0,0.0,49.0,Museu
8343,1.0,4.0,3.0,2.0,2.0,2.0,0.0,28.0,Museu
8344,5.0,4.0,0.0,3.0,1.0,5.0,1.0,17.0,Estádio
8345,6.0,2.0,1.0,4.0,3.0,4.0,1.0,57.0,Shopping
8346,3.0,3.0,4.0,4.0,0.0,2.0,1.0,51.0,Shopping
8347,6.0,0.0,1.0,3.0,0.0,2.0,0.0,46.0,Bar
8348,1.0,5.0,7.0,4.0,0.0,2.0,1.0,23.0,Parque
8349,0.0,4.0,0.0,0.0,2.0,3.0,1.0,34.0,Cinema
8350,6.0,4.0,3.0,4.0,0.0,3.0,1.0,22.0,Shopping
8351,3.0,3.0,5.0,0.0,0.0,3.0,1.0,35.0,Cinema
8352,2.0,2.0,5.0,4.0,1.0,4.0,0.0,30.0,Shopping
8353,1.0,4.0,7.0,4.0,4.0,2.0,0.0,33.0,Shopping
8354,0.0,4.0,5.0,0.0,1.0,4.0,1.0,37.0,Bar
8355,3.0,2.0,3.0,1.0,4.0,4.0,1.0,54.0,Biblioteca
8356,0.0,5.0,1.0,4.0,1.0,5.0,0.0,39.0,Parque
8357,2.0,3.0,4.0,2.0,1.0,1.0,0.0,54.0,Bar
8358,6.0,3.0,6.0,1.0,2.0,4.0,0.0,51.0,Museu
8359,6.0,0.0,2.0,1.0,3.0,3.0,0.0,39.0,Bar
8360,5.0,1.0,5.0,4.0,4.0,3.0,0.0,43.0,Jogos
8361,0.0,4.0,4.0,0.0,3.0,1.0,0.0,57.0,Shopping
8362,5.0,4.0,6.0,2.0,2.0,4.0,1.0,43.0,Shopping
8363,1.0,5.0,6.0,1.0,1.0,3.0,1.0,19.0,Bar
8364,4.0,1.0,6.0,3.0,4.0,5.0,0.0,16.0,Bar
8365,3.0,0.0,4.0,0.0,4.0,3.0,0.0,48.0,Museu
8366,5.0,3.0,6.0,0.0,0.0,2.0,1.0,40.0,Shopping
8367,5.0,3.0,3.0,1.0,4.0,0.0,0.0,52.0,Cinema
8368,6.0,1.0,1.0,1.0,4.0,0.0,1.0,27.0,Cinema
8369,2.0,2.0,7.0,4.0,4.0,0.0,1.0,59.0,Shopping
8370,5.0,3.0,4.0,2.0,0.0,2.0,0.0,34.0,Shopping
8371,3.0,5.0,3.0,2.0,2.0,0.0,0.0,52.0,Bar
8372,2.0,4.0,6.0,3.0,0.0,5.0,1.0,56.0,Parque
8373,5.0,5.0,6.0,3.0,1.0,4.0,1.0,44.0,Shopping
8374,0.0,3.0,2.0,2.0,3.0,1.0,0.0,47.0,Cinema
8375,4.0,1.0,3.0,1.0,4.0,3.0,0.0,52.0,Museu
8376,6.0,4.0,7.0,4.0,3.0,2.0,0.0,56.0,Museu
8377,4.0,1.0,1.0,0.0,4.0,2.0,0.0,27.0,Cinema
8378,5.0,4.0,3.0,0.0,4.0,1.0,1.0,49.0,Shopping
8379,5.0,1.0,7.0,3.0,3.0,3.0,1.0,58.0,Shopping
8380,6.0,3.0,4.0,3.0,0.0,2.0,0.0,52.0,Museu
8381,0.0,3.0,1.0,4.0,2.0,0.0,1.0,22.0,Shopping
8382,5.0,2.0,3.0,3.0,1.0,3.0,1.0,37.0,Biblioteca
8383,1.0,4.0,5.0,2.0,0.0,4.0,1.0,38.0,Parque
8384,0.0,0.0,4.0,4.0,1.0,2.0,1.0,42.0,Shopping
8385,4.0,5.0,3.0,3.0,1.0,1.0,0.0,28.0,Museu
8386,3.0,4.0,3.0,2.0,3.0,2.0,1.0,24.0,Shopping
8387,2.0,2.0,6.0,4.0,4.0,2.0,0.0,30.0,Shopping
8388,0.0,3.0,3.0,2.0,2.0,4.0,0.0,34.0,Bar
8389,5.0,3.0,5.0,2.0,3.0,1.0,1.0,45.0,Parque
8390,6.0,4.0,1.0,1.0,4.0,1.0,0.0,56.0,Bar
8391,0.0,4.0,0.0,4.0,0.0,1.0,1.0,28.0,Shopping
8392,1.0,2.0,1.0,4.0,4.0,2.0,0.0,18.0,Cinema
8393,2.0,2.0,3.0,3.0,2.0,1.0,0.0,31.0,Bar
8394,4.0,4.0,0.0,1.0,1.0,5.0,0.0,47.0,Bar
8395,0.0,2.0,7.0,3.0,4.0,5.0,0.0,20.0,Shopping
8396,4.0,0.0,3.0,1.0,0.0,1.0,1.0,37.0,Parque
8397,3.0,3.0,6.0,2.0,0.0,3.0,0.0,58.0,Shopping
8398,4.0,2.0,0.0,2.0,0.0,1.0,0.0,60.0,Shopping
8399,0.0,2.0,2.0,3.0,0.0,1.0,0.0,51.0,Bar
8400,1.0,5.0,0.0,4.0,2.0,3.0,0.0,41.0,Jogos
8401,1.0,4.0,5.0,4.0,0.0,5.0,0.0,33.0,Parque
8402,5.0,4.0,2.0,4.0,1.0,0.0,0.0,59.0,Shopping
8403,6.0,5.0,4.0,3.0,3.0,3.0,1.0,30.0,Shopping
8404,6.0,1.0,3.0,0.0,4.0,1.0,0.0,46.0,Cinema
8405,1.0,1.0,2.0,2.0,3.0,4.0,0.0,21.0,Shopping
8406,5.0,0.0,2.0,1.0,4.0,5.0,0.0,60.0,Shopping
8407,6.0,3.0,3.0,4.0,1.0,3.0,0.0,40.0,Bar
8408,1.0,2.0,7.0,4.0,2.0,3.0,0.0,40.0,Bar
8409,0.0,0.0,2.0,3.0,1.0,4.0,0.0,34.0,Cinema
8410,0.0,2.0,7.0,4.0,1.0,2.0,0.0,27.0,Museu
8411,3.0,5.0,4.0,3.0,3.0,0.0,0.0,59.0,Shopping
8412,0.0,4.0,6.0,1.0,4.0,5.0,1.0,22.0,Shopping
8413,0.0,3.0,3.0,0.0,2.0,1.0,0.0,36.0,Bar
8414,1.0,3.0,4.0,3.0,4.0,2.0,1.0,39.0,Bar
8415,4.0,4.0,3.0,4.0,2.0,2.0,0.0,52.0,Museu
8416,4.0,2.0,0.0,0.0,2.0,5.0,1.0,29.0,Shopping
8417,5.0,1.0,3.0,0.0,2.0,5.0,0.0,48.0,Museu
8418,6.0,1.0,5.0,3.0,4.0,0.0,0.0,49.0,Cinema
8419,2.0,0.0,5.0,1.0,1.0,1.0,0.0,56.0,Bar
8420,5.0,4.0,1.0,3.0,4.0,0.0,1.0,24.0,Shopping
8421,0.0,5.0,6.0,4.0,3.0,4.0,0.0,47.0,Museu
8422,0.0,4.0,5.0,0.0,3.0,0.0,0.0,20.0,Cinema
8423,4.0,3.0,2.0,0.0,2.0,2.0,0.0,49.0,Museu
8424,6.0,2.0,3.0,0.0,2.0,0.0,0.0,41.0,Jogos
8425,4.0,0.0,4.0,0.0,2.0,4.0,0.0,41.0,Cinema
8426,3.0,0.0,1.0,4.0,4.0,1.0,0.0,41.0,Bar
8427,1.0,3.0,6.0,4.0,0.0,1.0,1.0,26.0,Shopping
8428,4.0,3.0,2.0,1.0,2.0,5.0,1.0,36.0,Shopping
8429,2.0,4.0,1.0,3.0,4.0,2.0,1.0,20.0,Estádio
8430,6.0,2.0,6.0,3.0,0.0,4.0,0.0,34.0,Shopping
8431,1.0,2.0,0.0,2.0,0.0,3.0,1.0,40.0,Shopping
8432,3.0,4.0,7.0,2.0,0.0,4.0,1.0,30.0,Show
8433,5.0,5.0,5.0,3.0,2.0,4.0,1.0,20.0,Estádio
8434,0.0,3.0,1.0,2.0,4.0,2.0,0.0,46.0,Shopping
8435,4.0,1.0,1.0,4.0,3.0,0.0,0.0,31.0,Bar
8436,2.0,1.0,0.0,0.0,3.0,2.0,0.0,38.0,Jogos
8437,0.0,5.0,1.0,4.0,3.0,5.0,1.0,54.0,Museu
8438,1.0,4.0,6.0,4.0,0.0,3.0,0.0,28.0,Museu
8439,3.0,3.0,6.0,2.0,1.0,1.0,0.0,55.0,Bar
8440,2.0,1.0,5.0,1.0,4.0,4.0,0.0,30.0,Biblioteca
8441,4.0,4.0,7.0,3.0,2.0,4.0,1.0,19.0,Estádio
8442,1.0,0.0,1.0,4.0,4.0,4.0,0.0,18.0,Parque
8443,4.0,4.0,7.0,0.0,2.0,1.0,0.0,48.0,Bar
8444,2.0,1.0,4.0,4.0,1.0,1.0,1.0,31.0,Shopping
8445,1.0,1.0,1.0,2.0,2.0,1.0,0.0,32.0,Bar
8446,0.0,5.0,6.0,1.0,1.0,3.0,1.0,46.0,Museu
8447,6.0,3.0,4.0,4.0,3.0,5.0,0.0,44.0,Bar
8448,0.0,1.0,4.0,1.0,1.0,4.0,1.0,38.0,Bar
8449,4.0,5.0,1.0,1.0,4.0,3.0,0.0,37.0,Parque
8450,4.0,5.0,7.0,0.0,4.0,5.0,0.0,33.0,Shopping
8451,2.0,5.0,4.0,0.0,4.0,5.0,0.0,37.0,Parque
8452,1.0,1.0,2.0,3.0,4.0,5.0,1.0,55.0,Shopping
8453,4.0,3.0,5.0,2.0,3.0,5.0,0.0,45.0,Bar
8454,3.0,3.0,4.0,3.0,2.0,4.0,0.0,20.0,Shopping
8455,4.0,3.0,7.0,2.0,0.0,2.0,0.0,58.0,Shopping
8456,5.0,3.0,7.0,2.0,3.0,1.0,1.0,58.0,Shopping
8457,2.0,4.0,1.0,3.0,4.0,2.0,0.0,37.0,Estádio
8458,0.0,2.0,2.0,4.0,2.0,1.0,1.0,49.0,Bar
8459,1.0,0.0,0.0,1.0,3.0,5.0,0.0,48.0,Bar
8460,0.0,2.0,5.0,0.0,3.0,2.0,0.0,34.0,Biblioteca
8461,3.0,1.0,2.0,3.0,4.0,1.0,0.0,19.0,Cinema
8462,6.0,0.0,5.0,3.0,4.0,0.0,1.0,42.0,Cinema
8463,2.0,2.0,6.0,4.0,0.0,2.0,0.0,33.0,Cinema
8464,3.0,5.0,6.0,0.0,0.0,5.0,0.0,23.0,Bar
8465,6.0,0.0,0.0,4.0,0.0,0.0,1.0,49.0,Shopping
8466,2.0,3.0,3.0,4.0,3.0,3.0,0.0,40.0,Bar
8467,4.0,5.0,4.0,3.0,4.0,2.0,1.0,35.0,Shopping
8468,3.0,1.0,3.0,3.0,1.0,3.0,1.0,31.0,Estádio
8469,6.0,4.0,1.0,1.0,0.0,1.0,1.0,22.0,Shopping
8470,0.0,5.0,3.0,0.0,1.0,3.0,1.0,40.0,Shopping
8471,1.0,1.0,3.0,3.0,1.0,3.0,1.0,35.0,Parque
8472,2.0,2.0,3.0,1.0,2.0,1.0,0.0,21.0,Cinema
8473,1.0,4.0,7.0,3.0,3.0,2.0,0.0,34.0,Biblioteca
8474,4.0,1.0,7.0,2.0,1.0,5.0,1.0,19.0,Estádio
